Gene_ID	Harringtonine_Control_rep1	Harringtonine_Control_rep2	Harringtonine_Control_rep3	Harringtonine_Treated_rep1	Harringtonine_Treated_rep2	Harringtonine_Treated_rep3
ENSG00000273735.4	0	0	0	0	0	0
ENSG00000273737.3	0	0	0	0	0	0
ENSG00000273738.4	0	0	0	0	0	0
ENSG00000273748.1	0	0	0	0	0	0
ENSG00000273749.5	2916	3801	3726	2667	2313	3152
ENSG00000273756.5	0	0	0	0	0	0
ENSG00000273761.5	0	0	0	0	0	0
ENSG00000273772.4	0	0	0	0	0	0
ENSG00000273775.5	0	0	0	0	0	0
ENSG00000273777.6	0	0	0	1	2	0
ENSG00000273780.2	0	0	0	0	0	0
ENSG00000273793.3	0	0	0	0	0	0
ENSG00000273794.4	0	0	0	0	0	0
ENSG00000273802.3	2746	3679	3114	1758	1737	2110
ENSG00000273807.2	0	0	0	0	0	0
ENSG00000273814.4	0	0	0	0	0	0
ENSG00000273820.2	50	45	59	35	31	37
ENSG00000273822.5	0	0	0	0	0	0
ENSG00000273827.2	0	0	0	0	0	0
ENSG00000273831.2	0	0	0	0	0	0
ENSG00000273833.1	0	0	0	0	0	0
ENSG00000273841.6	0	0	0	0	0	0
ENSG00000273850.3	0	0	0	0	0	0
ENSG00000273859.4	0	0	0	0	0	0
ENSG00000273865.2	0	0	0	0	0	0
ENSG00000273873.4	0	0	0	0	0	0
ENSG00000273875.1	0	0	0	0	0	0
ENSG00000273884.4	0	0	0	0	0	0
ENSG00000273887.1	0	0	0	0	0	0
ENSG00000273889.2	0	0	0	0	0	0
ENSG00000273896.4	0	0	0	0	0	0
ENSG00000273899.5	204	238	192	94	100	120
ENSG00000273911.1	0	0	0	0	0	0
ENSG00000273914.2	0	0	0	0	0	0
ENSG00000273916.4	0	0	0	0	0	0
ENSG00000273931.1	0	0	0	0	0	0
ENSG00000273936.4	0	0	0	0	0	0
ENSG00000273943.4	0	0	0	0	0	0
ENSG00000273944.1	0	0	0	0	0	0
ENSG00000273947.5	0	0	0	0	0	0
ENSG00000273953.1	0	0	0	0	0	0
ENSG00000273962.2	0	0	0	0	0	0
ENSG00000273976.2	0	0	0	0	0	0
ENSG00000273983.2	750	867	963	368	395	360
ENSG00000273984.4	0	0	0	0	0	0
ENSG00000273991.4	0	0	0	0	0	0
ENSG00000273992.4	0	0	0	0	0	0
ENSG00000273993.4	0	0	0	0	0	0
ENSG00000274000.4	0	0	0	0	0	0
ENSG00000274005.3	0	0	0	0	0	0
ENSG00000274036.5	0	0	0	0	0	0
ENSG00000274042.2	0	0	0	0	0	0
ENSG00000274047.4	0	0	0	0	0	0
ENSG00000274049.4	0	0	0	0	0	0
ENSG00000274050.4	0	0	0	0	0	0
ENSG00000274053.4	0	0	0	0	0	0
ENSG00000274058.3	0	0	0	0	0	0
ENSG00000274063.1	0	0	0	0	0	0
ENSG00000274070.2	103	143	155	81	60	76
ENSG00000274073.1	0	0	0	0	0	0
ENSG00000274078.4	0	0	0	0	0	0
ENSG00000274084.4	0	0	0	0	0	0
ENSG00000274089.4	0	0	0	0	0	0
ENSG00000274102.3	0	0	0	0	0	0
ENSG00000274108.5	0	0	0	0	0	0
ENSG00000274109.2	0	0	0	0	0	0
ENSG00000274110.4	0	0	0	0	0	0
ENSG00000274112.2	0	0	0	0	0	0
ENSG00000274113.4	0	0	0	0	0	0
ENSG00000274126.4	0	0	0	0	0	0
ENSG00000274129.4	0	0	0	0	0	0
ENSG00000274131.3	0	0	0	0	0	0
ENSG00000274137.2	0	0	0	0	0	0
ENSG00000274143.1	0	0	0	0	0	0
ENSG00000274144.4	0	0	0	0	0	0
ENSG00000274145.2	0	0	0	0	0	0
ENSG00000274146.5	0	0	0	0	0	0
ENSG00000274148.5	0	0	0	0	0	0
ENSG00000274161.4	0	0	0	0	0	0
ENSG00000274166.2	0	0	0	0	0	0
ENSG00000274174.4	0	0	0	0	0	0
ENSG00000274175.1	0	0	0	0	0	0
ENSG00000274176.4	0	0	0	0	0	0
ENSG00000274180.1	2	0	0	0	0	0
ENSG00000274183.2	0	0	0	0	0	0
ENSG00000274185.4	0	0	0	0	0	0
ENSG00000274189.4	0	0	0	0	0	0
ENSG00000274193.4	0	0	0	0	0	0
ENSG00000274194.4	0	0	0	0	0	0
ENSG00000274195.2	0	0	0	0	0	0
ENSG00000274205.4	0	0	0	0	0	0
ENSG00000274209.6	1	0	0	0	0	1
ENSG00000274211.6	24	23	23	31	21	28
ENSG00000274221.2	0	0	0	0	0	0
ENSG00000274226.6	0	0	0	0	0	0
ENSG00000274229.2	0	0	0	0	0	0
ENSG00000274232.4	0	0	0	0	0	0
ENSG00000274233.4	0	0	0	0	0	0
ENSG00000274236.3	0	0	0	0	0	0
ENSG00000274243.5	0	0	0	0	0	0
ENSG00000274247.4	0	0	0	0	0	0
ENSG00000274252.1	0	0	0	0	0	0
ENSG00000274254.1	0	0	0	0	0	0
ENSG00000274273.1	0	0	0	0	0	0
ENSG00000274274.2	0	1	0	0	0	0
ENSG00000274283.5	0	0	0	0	0	0
ENSG00000274286.2	8	7	8	0	6	2
ENSG00000274287.4	0	0	0	0	0	0
ENSG00000274290.3	93	102	127	62	61	71
ENSG00000274296.3	0	0	0	0	0	0
ENSG00000274305.4	0	0	0	0	0	0
ENSG00000274311.4	0	0	0	0	0	0
ENSG00000274320.2	0	0	0	0	0	0
ENSG00000274322.1	0	0	0	0	0	0
ENSG00000274324.1	0	0	0	0	0	0
ENSG00000274327.1	0	0	0	0	0	0
ENSG00000274332.3	0	0	0	0	0	0
ENSG00000274334.1	0	0	0	0	0	0
ENSG00000274336.2	0	0	0	0	0	0
ENSG00000274338.2	0	0	0	0	0	0
ENSG00000274348.2	0	0	0	0	0	0
ENSG00000274349.5	0	1	0	1	2	2
ENSG00000274352.4	0	0	0	0	0	0
ENSG00000274359.1	0	0	0	0	0	0
ENSG00000274382.2	0	0	0	0	0	0
ENSG00000274384.4	0	0	0	0	0	0
ENSG00000274386.6	1	1	0	0	2	1
ENSG00000274391.5	28	44	34	71	61	50
ENSG00000274394.1	0	0	0	0	0	0
ENSG00000274402.1	0	0	0	0	0	0
ENSG00000274404.3	0	0	0	0	0	0
ENSG00000274405.4	0	0	0	0	0	0
ENSG00000274406.1	0	0	0	0	0	0
ENSG00000274410.5	0	0	0	0	0	0
ENSG00000274412.5	0	0	0	0	0	0
ENSG00000274418.1	0	0	0	0	0	0
ENSG00000274419.7	0	0	0	0	0	0
ENSG00000274429.2	0	0	0	0	0	0
ENSG00000274437.4	0	0	0	0	0	0
ENSG00000274438.1	0	0	0	0	0	0
ENSG00000274442.2	0	0	0	0	0	0
ENSG00000274443.5	0	0	0	0	0	0
ENSG00000274465.5	0	0	0	0	0	0
ENSG00000274473.2	0	0	0	0	0	0
ENSG00000274474.3	0	0	0	0	0	0
ENSG00000274480.1	0	0	0	0	0	0
ENSG00000274488.4	0	0	0	0	0	0
ENSG00000274495.1	0	0	0	0	0	0
ENSG00000274497.2	0	0	0	0	0	0
ENSG00000274504.1	0	0	0	0	0	0
ENSG00000274511.5	0	0	0	0	0	0
ENSG00000274512.6	0	0	0	0	0	0
ENSG00000274513.4	0	0	0	0	0	0
ENSG00000274518.1	0	0	0	0	0	0
ENSG00000274523.5	1693	1894	1837	1446	1245	1734
ENSG00000274529.6	0	0	0	0	0	0
ENSG00000274533.1	0	0	0	0	0	0
ENSG00000274538.2	0	0	0	0	0	0
ENSG00000274540.2	0	0	0	0	0	0
ENSG00000274542.1	0	0	0	0	0	0
ENSG00000274556.1	0	0	0	0	0	0
ENSG00000274563.1	0	0	0	0	0	0
ENSG00000274566.4	0	0	0	0	0	0
ENSG00000274570.6	0	0	0	0	0	0
ENSG00000274571.4	0	0	0	0	0	0
ENSG00000274575.2	0	0	0	0	0	0
ENSG00000274576.2	0	0	0	0	0	0
ENSG00000274577.2	0	0	0	0	0	0
ENSG00000274580.4	0	0	0	0	0	0
ENSG00000274587.5	0	0	0	0	0	0
ENSG00000274588.2	0	0	0	0	0	0
ENSG00000274600.2	0	0	0	0	0	0
ENSG00000274609.1	0	0	0	0	0	0
ENSG00000274610.1	0	0	0	0	0	0
ENSG00000274611.4	0	0	0	0	0	0
ENSG00000274616.4	0	0	0	0	0	0
ENSG00000274618.2	3303	3430	3152	1217	1417	1794
ENSG00000274619.2	0	0	0	0	0	0
ENSG00000274626.3	0	0	0	0	0	0
ENSG00000274636.2	0	0	0	0	0	0
ENSG00000274638.4	0	0	0	0	0	0
ENSG00000274639.1	0	0	0	0	0	0
ENSG00000274641.2	164	257	229	104	114	127
ENSG00000274646.4	0	0	0	0	0	0
ENSG00000274651.4	0	0	0	0	0	0
ENSG00000274665.3	0	0	0	0	0	0
ENSG00000274669.5	0	0	0	0	0	0
ENSG00000274671.4	0	0	0	0	0	0
ENSG00000274672.4	0	0	0	0	0	0
ENSG00000274675.4	0	0	0	0	0	0
ENSG00000274676.1	0	0	0	0	0	0
ENSG00000274679.4	0	0	0	0	0	0
ENSG00000274684.4	0	0	0	0	0	0
ENSG00000274692.1	0	0	0	0	0	0
ENSG00000274696.2	0	0	0	0	0	0
ENSG00000274699.4	0	0	0	0	0	0
ENSG00000274700.1	0	0	0	0	0	0
ENSG00000274703.4	0	0	0	0	0	0
ENSG00000274707.5	0	0	0	0	0	0
ENSG00000274714.1	0	0	0	0	0	0
ENSG00000274722.4	0	0	0	0	0	0
ENSG00000274724.1	0	0	0	0	0	0
ENSG00000274726.4	0	0	0	0	0	0
ENSG00000274729.1	0	0	0	0	0	0
ENSG00000274733.1	0	0	0	0	0	0
ENSG00000274734.1	0	0	0	0	0	0
ENSG00000274736.5	0	0	0	0	0	0
ENSG00000274739.1	0	0	0	0	0	0
ENSG00000274746.4	0	0	0	0	0	0
ENSG00000274749.1	0	0	0	0	0	0
ENSG00000274750.3	38	77	66	27	29	27
ENSG00000274752.1	0	0	0	0	0	0
ENSG00000274763.1	0	0	0	0	0	0
ENSG00000274764.6	0	0	0	0	0	0
ENSG00000274768.2	0	0	0	0	0	0
ENSG00000274779.4	0	0	0	0	0	0
ENSG00000274780.2	0	0	0	0	0	0
ENSG00000274782.1	0	0	0	0	0	0
ENSG00000274786.1	0	0	0	0	0	0
ENSG00000274792.1	0	0	0	0	0	0
ENSG00000274796.4	0	0	0	0	0	0
ENSG00000274803.4	0	0	0	0	0	0
ENSG00000274807.4	0	0	0	0	0	0
ENSG00000274808.6	0	0	0	0	0	0
ENSG00000274810.4	0	0	0	0	0	0
ENSG00000274811.3	0	0	0	0	0	0
ENSG00000274821.5	0	0	0	0	0	0
ENSG00000274829.4	0	0	0	0	0	0
ENSG00000274830.5	0	0	0	0	0	0
ENSG00000274839.5	0	0	0	0	0	0
ENSG00000274843.3	0	0	0	0	0	0
ENSG00000274847.1	0	0	0	0	0	0
ENSG00000274853.2	0	0	0	0	0	0
ENSG00000274854.2	0	0	0	0	0	0
ENSG00000274870.1	0	0	0	0	0	0
ENSG00000274873.1	0	0	0	0	0	0
ENSG00000274887.4	0	0	0	0	0	0
ENSG00000274889.1	0	0	0	0	0	0
ENSG00000274891.3	0	0	0	0	0	0
ENSG00000274894.4	0	0	0	0	0	0
ENSG00000274905.1	0	0	0	0	0	0
ENSG00000274914.4	0	0	0	0	0	0
ENSG00000274920.5	0	0	0	0	0	0
ENSG00000274921.2	0	0	0	0	0	0
ENSG00000274926.1	0	0	0	0	0	0
ENSG00000274933.6	0	0	0	0	0	0
ENSG00000274935.5	0	0	0	0	0	0
ENSG00000274939.2	0	0	0	0	0	0
ENSG00000274941.4	0	0	0	0	0	0
ENSG00000274944.4	0	0	0	0	0	0
ENSG00000274945.4	0	0	0	0	0	0
ENSG00000274947.1	0	0	0	0	0	0
ENSG00000274948.5	0	0	0	0	0	0
ENSG00000274950.4	0	0	0	0	0	0
ENSG00000274952.5	0	0	0	0	0	0
ENSG00000274953.4	0	0	0	0	0	0
ENSG00000274955.4	0	0	0	0	0	0
ENSG00000274957.1	0	0	0	0	0	0
ENSG00000274958.4	0	0	0	0	0	0
ENSG00000274965.4	0	0	0	0	0	0
ENSG00000274971.1	0	0	0	0	0	0
ENSG00000274972.3	0	0	0	0	0	0
ENSG00000274997.2	1024	1195	1249	417	432	503
ENSG00000275003.3	0	0	0	0	0	0
ENSG00000275004.4	0	0	0	0	0	0
ENSG00000275008.1	0	0	0	0	0	0
ENSG00000275009.2	0	0	0	0	0	0
ENSG00000275013.4	0	0	0	0	0	0
ENSG00000275018.6	0	0	0	0	0	0
ENSG00000275019.5	0	0	0	0	0	0
ENSG00000275023.5	196	256	255	276	172	238
ENSG00000275031.2	0	0	0	0	0	0
ENSG00000275034.3	0	0	0	0	0	0
ENSG00000275035.2	0	0	0	0	0	0
ENSG00000275037.5	0	0	0	0	0	0
ENSG00000275045.4	0	0	0	0	0	0
ENSG00000275047.1	0	0	0	0	0	0
ENSG00000275049.1	0	0	0	0	0	0
ENSG00000275050.4	0	0	0	0	0	0
ENSG00000275051.2	0	0	0	0	0	0
ENSG00000275052.5	2578	3229	2910	3146	2544	3444
ENSG00000275062.1	0	0	0	0	0	0
ENSG00000275063.1	0	0	0	0	0	0
ENSG00000275066.5	269	326	264	272	218	314
ENSG00000275074.2	73	79	63	52	57	49
ENSG00000275079.3	0	0	0	0	0	0
ENSG00000275080.5	0	0	0	0	0	0
ENSG00000275082.4	0	0	0	0	0	0
ENSG00000275083.4	0	0	0	0	0	0
ENSG00000275086.1	0	0	0	0	0	0
ENSG00000275095.2	0	0	0	0	0	0
ENSG00000275099.2	0	0	0	0	0	0
ENSG00000275102.2	0	0	0	0	0	0
ENSG00000275111.5	88	127	104	110	80	111
ENSG00000275113.1	0	0	0	0	0	0
ENSG00000275117.4	0	0	0	0	0	0
ENSG00000275118.4	0	0	0	0	0	0
ENSG00000275122.4	0	0	0	0	0	0
ENSG00000275123.1	0	0	0	0	0	0
ENSG00000275125.4	0	0	0	0	0	0
ENSG00000275126.2	0	0	0	0	0	0
ENSG00000275136.4	0	0	0	0	0	0
ENSG00000275145.3	0	0	0	0	0	0
ENSG00000275148.2	0	0	0	0	0	0
ENSG00000275152.5	0	0	0	0	0	0
ENSG00000275153.4	0	0	0	0	0	0
ENSG00000275156.4	0	0	0	0	0	0
ENSG00000275158.1	0	0	0	0	0	0
ENSG00000275163.1	0	0	0	0	0	0
ENSG00000275165.4	0	0	0	0	0	0
ENSG00000275172.1	0	0	0	0	0	0
ENSG00000275176.4	0	0	0	0	0	0
ENSG00000275181.2	0	0	0	0	0	0
ENSG00000275183.2	0	0	0	0	0	0
ENSG00000275190.3	0	0	0	0	0	0
ENSG00000275196.1	0	0	0	0	0	0
ENSG00000275199.4	0	0	0	0	0	0
ENSG00000275211.4	0	0	0	0	0	0
ENSG00000275214.4	0	0	0	0	0	0
ENSG00000275221.2	78	68	102	42	51	31
ENSG00000275237.4	0	0	0	0	0	0
ENSG00000275243.1	0	0	0	0	0	0
ENSG00000275244.1	0	0	0	0	0	0
ENSG00000275246.2	0	0	0	0	0	0
ENSG00000275249.1	0	0	0	0	0	0
ENSG00000275253.1	0	0	0	0	0	0
ENSG00000275262.4	0	0	0	0	0	0
ENSG00000275269.4	0	0	0	0	0	0
ENSG00000275272.4	0	0	0	0	0	0
ENSG00000275276.1	0	0	0	0	0	0
ENSG00000275288.6	0	0	0	0	0	0
ENSG00000275290.4	0	0	0	0	0	0
ENSG00000275300.4	0	0	0	0	0	0
ENSG00000275302.2	0	0	0	0	0	0
ENSG00000275306.1	0	0	0	0	0	0
ENSG00000275313.5	0	0	0	0	0	0
ENSG00000275316.3	0	0	0	0	0	0
ENSG00000275317.4	0	0	0	0	0	0
ENSG00000275323.3	0	0	0	0	0	0
ENSG00000275326.4	0	0	0	0	0	0
ENSG00000275330.4	0	0	0	0	0	0
ENSG00000275331.5	0	0	0	0	0	0
ENSG00000275333.4	0	0	0	0	0	0
ENSG00000275338.4	0	0	0	0	0	0
ENSG00000275342.5	150	255	204	210	125	188
ENSG00000275349.4	0	0	0	0	0	0
ENSG00000275351.1	0	0	0	0	0	0
ENSG00000275353.1	0	0	0	0	0	0
ENSG00000275365.3	0	0	0	0	0	0
ENSG00000275368.2	0	0	0	0	0	0
ENSG00000275379.2	906	1036	1075	402	456	433
ENSG00000275384.1	0	0	0	0	0	0
ENSG00000275385.2	0	0	0	0	0	0
ENSG00000275395.7	10	11	11	17	10	10
ENSG00000275397.2	0	0	0	0	0	0
ENSG00000275399.4	0	0	0	0	0	0
ENSG00000275404.4	0	0	0	0	0	0
ENSG00000275407.1	0	0	0	0	0	0
ENSG00000275410.6	0	0	0	0	0	0
ENSG00000275416.4	0	0	0	0	0	0
ENSG00000275421.1	0	0	0	0	0	0
ENSG00000275428.2	0	0	0	0	0	0
ENSG00000275430.3	0	0	0	0	0	0
ENSG00000275433.1	0	0	0	0	0	0
ENSG00000275434.5	0	0	0	0	0	0
ENSG00000275436.5	0	0	0	0	0	0
ENSG00000275444.2	0	0	0	0	0	0
ENSG00000275452.2	0	0	0	0	0	0
ENSG00000275456.1	0	0	0	0	0	0
ENSG00000275463.4	0	0	0	0	0	0
ENSG00000275474.1	0	0	0	0	0	0
ENSG00000275482.4	0	0	0	0	0	0
ENSG00000275483.4	0	0	0	0	0	0
ENSG00000275486.5	0	0	0	0	0	0
ENSG00000275489.2	0	0	0	0	0	0
ENSG00000275498.5	0	0	0	0	0	0
ENSG00000275499.2	0	0	0	0	0	0
ENSG00000275500.1	0	0	0	0	0	0
ENSG00000275501.4	0	0	0	0	0	0
ENSG00000275511.4	0	0	0	0	0	0
ENSG00000275513.1	0	0	0	0	0	0
ENSG00000275517.4	0	0	0	0	0	0
ENSG00000275520.2	0	0	0	0	0	0
ENSG00000275521.4	0	0	0	0	0	0
ENSG00000275522.4	0	0	0	0	0	0
ENSG00000275525.5	0	0	0	0	0	0
ENSG00000275528.2	0	0	0	0	0	0
ENSG00000275539.5	0	0	0	0	0	0
ENSG00000275543.4	0	0	0	0	0	0
ENSG00000275544.4	0	0	0	0	0	0
ENSG00000275545.5	0	0	0	0	0	0
ENSG00000275546.5	0	0	0	0	0	0
ENSG00000275551.4	0	0	0	0	0	0
ENSG00000275555.2	0	0	0	0	0	0
ENSG00000275564.4	0	0	0	0	0	0
ENSG00000275565.4	0	0	0	0	0	0
ENSG00000275566.4	0	0	0	0	0	0
ENSG00000275568.4	0	0	0	0	0	0
ENSG00000275571.2	0	0	0	0	0	0
ENSG00000275572.2	0	0	0	0	0	0
ENSG00000275575.4	0	0	0	0	0	0
ENSG00000275577.4	0	0	0	0	0	0
ENSG00000275581.4	0	0	0	0	0	0
ENSG00000275583.5	0	0	0	0	0	0
ENSG00000275584.5	0	0	0	0	0	0
ENSG00000275591.5	0	0	0	0	0	0
ENSG00000275594.4	0	0	0	0	0	0
ENSG00000275596.1	0	0	0	0	0	0
ENSG00000275599.1	0	0	0	0	0	0
ENSG00000275600.2	0	0	0	0	0	0
ENSG00000275605.1	0	0	0	0	0	0
ENSG00000275606.1	0	0	0	0	0	0
ENSG00000275608.5	0	0	0	0	0	0
ENSG00000275617.1	0	0	0	0	0	0
ENSG00000275618.2	0	0	0	0	0	0
ENSG00000275619.2	0	0	0	0	0	0
ENSG00000275621.3	0	0	0	0	0	0
ENSG00000275623.5	0	0	0	0	0	0
ENSG00000275624.4	0	0	0	0	0	0
ENSG00000275626.4	0	0	0	0	0	0
ENSG00000275629.4	0	0	0	0	0	0
ENSG00000275633.4	0	0	0	0	0	0
ENSG00000275637.4	0	0	0	0	0	0
ENSG00000275644.4	0	0	0	0	0	0
ENSG00000275650.4	0	0	0	0	0	0
ENSG00000275658.5	0	0	0	0	0	0
ENSG00000275659.5	0	0	0	0	0	0
ENSG00000275663.2	0	2	0	0	0	0
ENSG00000275674.1	6	13	12	6	16	8
ENSG00000275679.4	0	0	0	0	0	0
ENSG00000275688.4	0	0	0	0	0	0
ENSG00000275699.4	0	0	0	0	0	0
ENSG00000275700.6	575	513	548	471	405	511
ENSG00000275713.3	1840	2301	2017	1170	959	1009
ENSG00000275714.2	210	328	314	111	103	101
ENSG00000275717.5	0	0	0	0	0	0
ENSG00000275718.2	0	0	0	0	0	0
ENSG00000275722.5	0	0	0	0	0	0
ENSG00000275723.4	0	0	0	0	0	0
ENSG00000275724.1	0	0	0	0	0	0
ENSG00000275730.4	0	0	0	0	0	0
ENSG00000275731.1	0	0	0	0	0	0
ENSG00000275732.4	0	0	0	0	0	0
ENSG00000275735.1	0	0	0	0	0	0
ENSG00000275736.4	0	0	0	0	0	0
ENSG00000275737.1	0	0	0	0	0	0
ENSG00000275740.1	0	0	0	0	0	0
ENSG00000275743.1	0	0	0	0	0	0
ENSG00000275744.4	0	0	0	0	0	0
ENSG00000275746.1	0	0	0	0	0	0
ENSG00000275748.4	0	0	0	0	0	0
ENSG00000275750.1	0	0	0	0	0	0
ENSG00000275754.2	0	0	0	0	0	0
ENSG00000275758.2	0	0	0	0	0	0
ENSG00000275760.4	0	0	0	0	0	0
ENSG00000275774.3	0	0	0	0	0	0
ENSG00000275777.3	0	0	0	0	0	0
ENSG00000275778.3	0	0	0	0	1	0
ENSG00000275779.4	0	0	0	0	0	0
ENSG00000275786.5	0	0	0	0	0	0
ENSG00000275791.1	0	0	0	0	0	0
ENSG00000275793.1	18	11	14	15	8	14
ENSG00000275794.2	0	0	0	0	0	0
ENSG00000275796.4	0	0	0	0	0	0
ENSG00000275798.4	0	0	0	0	0	0
ENSG00000275806.1	0	0	0	0	0	0
ENSG00000275819.4	0	0	0	0	0	0
ENSG00000275821.2	0	0	0	0	0	0
ENSG00000275822.4	0	0	0	0	0	0
ENSG00000275824.4	0	0	0	0	0	0
ENSG00000275832.5	0	2	0	0	0	1
ENSG00000275835.5	159	173	143	171	126	174
ENSG00000275837.3	0	0	0	0	0	0
ENSG00000275838.5	0	0	0	0	0	0
ENSG00000275841.4	0	0	0	0	0	0
ENSG00000275843.4	0	0	0	0	0	0
ENSG00000275848.1	0	0	0	0	0	0
ENSG00000275851.4	0	0	0	0	0	0
ENSG00000275861.4	0	0	0	0	0	0
ENSG00000275865.2	0	0	0	0	0	0
ENSG00000275867.3	0	0	0	0	0	0
ENSG00000275869.1	0	0	0	0	0	0
ENSG00000275873.2	0	0	0	0	0	0
ENSG00000275885.4	0	0	0	0	0	0
ENSG00000275896.7	0	0	0	0	0	0
ENSG00000275903.2	0	0	0	0	0	0
ENSG00000275911.3	0	0	0	0	0	0
ENSG00000275914.5	0	0	0	0	0	0
ENSG00000275917.4	0	0	0	0	0	0
ENSG00000275918.4	0	0	0	0	0	0
ENSG00000275920.1	0	0	0	0	0	0
ENSG00000275921.5	0	0	0	0	0	0
ENSG00000275931.4	0	0	0	0	0	0
ENSG00000275932.2	0	0	0	0	0	0
ENSG00000275935.1	0	0	0	0	0	0
ENSG00000275937.1	0	0	0	0	0	0
ENSG00000275946.5	0	0	0	0	0	0
ENSG00000275947.2	0	0	0	0	0	0
ENSG00000275949.5	0	0	0	0	0	0
ENSG00000275954.5	0	0	0	0	0	0
ENSG00000275960.4	0	0	0	0	0	0
ENSG00000275962.4	0	0	0	0	0	0
ENSG00000275969.3	0	0	0	0	0	0
ENSG00000275970.4	0	0	0	0	0	0
ENSG00000275974.2	0	0	0	0	0	0
ENSG00000275976.6	0	0	0	0	0	0
ENSG00000275979.4	0	0	0	0	0	0
ENSG00000275990.3	0	0	0	0	0	0
ENSG00000276004.4	0	0	0	0	0	0
ENSG00000276011.1	0	0	0	0	0	0
ENSG00000276016.4	0	0	0	0	0	0
ENSG00000276017.1	0	0	0	0	0	0
ENSG00000276021.4	0	0	0	0	0	0
ENSG00000276022.1	0	0	0	0	0	0
ENSG00000276023.5	0	0	0	0	0	0
ENSG00000276025.2	0	0	0	0	0	0
ENSG00000276033.4	0	0	0	0	0	0
ENSG00000276040.5	0	0	0	0	0	0
ENSG00000276042.4	0	0	0	0	0	0
ENSG00000276043.5	1569	1698	1680	1160	1025	1277
ENSG00000276044.4	0	0	0	0	0	0
ENSG00000276045.4	67	123	101	65	53	51
ENSG00000276051.4	0	0	0	0	0	0
ENSG00000276053.4	0	0	0	0	0	0
ENSG00000276061.4	0	0	0	0	0	0
ENSG00000276065.4	0	0	0	0	0	0
ENSG00000276066.4	0	0	0	0	0	0
ENSG00000276068.4	0	0	0	0	0	0
ENSG00000276070.5	0	0	0	0	0	0
ENSG00000276072.2	0	0	0	0	0	0
ENSG00000276082.4	0	0	0	0	0	0
ENSG00000276084.1	0	0	0	0	0	0
ENSG00000276085.1	0	0	0	0	0	0
ENSG00000276086.1	0	0	0	0	0	0
ENSG00000276087.2	0	0	0	0	0	0
ENSG00000276111.3	0	0	0	0	0	0
ENSG00000276114.2	0	0	0	0	0	0
ENSG00000276119.1	0	0	0	0	0	0
ENSG00000276125.4	0	0	0	0	0	0
ENSG00000276126.3	0	0	0	0	0	0
ENSG00000276130.4	0	0	0	0	0	0
ENSG00000276139.4	0	0	0	0	0	0
ENSG00000276145.1	0	0	0	0	0	0
ENSG00000276146.4	0	0	0	0	0	0
ENSG00000276154.1	0	0	0	0	0	0
ENSG00000276155.4	0	0	0	0	0	0
ENSG00000276159.4	0	0	0	0	0	0
ENSG00000276163.4	0	0	0	0	0	0
ENSG00000276167.1	0	0	0	0	0	0
ENSG00000276173.2	0	0	0	0	0	0
ENSG00000276175.4	0	0	0	0	0	0
ENSG00000276177.1	0	0	0	0	0	0
ENSG00000276180.2	5	5	5	3	1	6
ENSG00000276184.4	0	0	0	0	0	0
ENSG00000276187.4	0	0	0	0	0	0
ENSG00000276191.4	0	0	0	0	0	0
ENSG00000276192.2	0	0	0	0	0	0
ENSG00000276194.4	0	0	0	0	0	0
ENSG00000276196.1	0	0	0	0	0	0
ENSG00000276209.4	0	0	0	0	0	0
ENSG00000276211.4	0	0	0	0	0	0
ENSG00000276218.5	0	0	0	0	0	0
ENSG00000276219.4	0	0	0	0	0	0
ENSG00000276220.1	0	0	0	0	0	0
ENSG00000276230.4	0	0	0	0	0	0
ENSG00000276231.5	0	0	0	0	0	0
ENSG00000276234.5	145	163	133	143	135	139
ENSG00000276240.3	0	0	0	0	1	0
ENSG00000276253.1	0	0	0	0	0	0
ENSG00000276256.1	0	0	0	0	0	0
ENSG00000276258.1	0	0	0	0	0	0
ENSG00000276260.1	0	0	0	0	0	0
ENSG00000276262.2	0	0	0	0	0	0
ENSG00000276263.1	0	0	0	0	0	0
ENSG00000276276.4	0	0	0	0	0	0
ENSG00000276286.4	0	0	0	0	0	0
ENSG00000276293.5	83	82	62	71	59	75
ENSG00000276296.1	0	0	0	0	0	0
ENSG00000276299.5	0	0	0	0	0	0
ENSG00000276302.1	0	0	0	0	0	0
ENSG00000276310.1	0	0	0	0	0	0
ENSG00000276323.1	0	0	0	0	0	0
ENSG00000276327.1	0	0	0	0	0	0
ENSG00000276328.1	0	0	0	0	0	0
ENSG00000276329.5	0	0	0	0	0	0
ENSG00000276333.2	0	0	0	0	0	0
ENSG00000276336.4	0	0	0	0	0	0
ENSG00000276340.4	0	0	0	0	0	0
ENSG00000276341.1	0	0	0	0	0	0
ENSG00000276342.4	0	0	0	0	0	0
ENSG00000276345.1	0	0	0	0	0	0
ENSG00000276349.4	0	0	0	0	0	0
ENSG00000276355.4	0	0	0	0	0	0
ENSG00000276357.4	0	0	0	0	0	0
ENSG00000276358.2	0	0	0	0	0	0
ENSG00000276363.4	0	0	0	0	0	0
ENSG00000276368.2	1464	1640	1604	366	537	494
ENSG00000276370.2	0	0	0	0	0	0
ENSG00000276371.2	0	0	0	0	0	0
ENSG00000276379.1	0	0	0	0	0	0
ENSG00000276380.2	0	0	0	0	0	1
ENSG00000276387.4	0	0	0	0	0	0
